index,timestamp,location
95,2014-02-02 13:06:32.495125+01,"[41.89813694, 12.46511123]"
95,2014-02-02 13:17:47.678233+01,"[41.91110802, 12.49419806]"
95,2014-02-02 14:11:10.980944+01,"[41.88884022, 12.49062254]"
95,2014-02-03 13:20:10.014874+01,"[41.88625078, 12.47189904]"
95,2014-02-04 11:05:04.510837+01,"[41.90828143, 12.48926687]"
95,2014-02-04 11:21:35.199208+01,"[41.90170604, 12.46361243]"
95,2014-02-04 12:31:13.280521+01,"[41.91158361, 12.49879834]"
95,2014-02-04 12:42:15.697385+01,"[41.91624523, 12.46271799]"
96,2014-02-01 15:09:25.88314+01,"[41.907729928568, 12.4864351689964]"
96,2014-02-01 15:28:06.439156+01,"[41.8964362126267, 12.4646546082027]"
96,2014-02-01 16:01:22.335451+01,"[41.9148510225237, 12.4583197490287]"
96,2014-02-01 16:16:36.073624+01,"[41.9094424094979, 12.4912599042079]"
96,2014-02-01 17:56:35.780195+01,"[41.9016971660752, 12.4987600658059]"
96,2014-02-01 18:22:46.163689+01,"[41.8919049824913, 12.4759701271172]"
96,2014-02-01 20:25:06.940767+01,"[41.9155006739282, 12.4494904967371]"
96,2014-02-01 21:12:36.244248+01,"[41.8945791826372, 12.4924546340355]"
96,2014-02-02 14:43:44.253822+01,"[41.9106842723851, 12.4905503562905]"
96,2014-02-02 16:06:33.087706+01,"[41.9154221524454, 12.4426716058248]"
96,2014-02-02 16:41:22.288429+01,"[41.9025282055981, 12.496179025611]"
96,2014-02-03 10:52:44.670391+01,"[41.8976166084238, 12.4697704990837]"
96,2014-02-03 11:11:15.463428+01,"[41.9188882550234, 12.4691867237292]"
96,2014-02-03 11:29:29.413152+01,"[41.9002871484645, 12.4567155357238]"
96,2014-02-03 11:41:57.503192+01,"[41.8909639258035, 12.474576611803]"
96,2014-02-03 12:16:12.047645+01,"[41.9096848672736, 12.4892111096812]"
96,2014-02-03 12:53:42.077213+01,"[41.9217291773884, 12.5082155298573]"
96,2014-02-04 08:28:12.970828+01,"[41.8996834444853, 12.4893167656897]"
96,2014-02-04 12:07:05.296491+01,"[41.9113284102677, 12.4493661395045]"
96,2014-02-04 13:07:03.302055+01,"[41.8924094064994, 12.4805140715274]"
96,2014-02-04 13:54:11.87447+01,"[41.9054688507451, 12.4665784498746]"
96,2014-02-04 14:37:18.839282+01,"[41.9102219529457, 12.4468712687355]"
97,2014-02-03 07:03:24.398716+01,"[41.9095149526437, 12.4882355579757]"
97,2014-02-03 07:13:39.397807+01,"[41.8806621346524, 12.4901005723705]"
97,2014-02-03 09:24:15.606305+01,"[41.9062730363441, 12.4902452116658]"
97,2014-02-03 13:27:15.904345+01,"[41.9200252349151, 12.5110875711342]"
97,2014-02-04 08:12:41.328875+01,"[41.9075849908043, 12.4904831152183]"
99,2014-02-01 17:02:03.965536+01,"[41.9030657997956, 12.4736123554364]"
99,2014-02-01 23:33:28.971082+01,"[41.8924206221613, 12.4886181277913]"
99,2014-02-01 23:59:14.149096+01,"[41.89169526709, 12.5145513632353]"
99,2014-02-04 12:28:24.96891+01,"[41.8901197618577, 12.5098110190585]"
99,2014-02-04 13:15:50.945614+01,"[41.9084815815806, 12.5276269850012]"
99,2014-02-04 13:28:42.850627+01,"[41.8961986536171, 12.5029834247372]"
100,2014-02-03 08:28:39.75277+01,"[41.9030690582279, 12.4960058070149]"
100,2014-02-03 08:53:41.069752+01,"[41.9170751106179, 12.4715372087005]"
100,2014-02-03 12:01:53.185996+01,"[41.8960986894585, 12.4763580836126]"
100,2014-02-04 10:50:44.420096+01,"[41.9008944484429, 12.4959771990039]"
100,2014-02-04 11:37:08.285904+01,"[41.880340664248, 12.4825851732376]"
101,2014-02-01 07:47:12.322352+01,"[41.9114544345197, 12.4862775692373]"
101,2014-02-01 09:39:38.322435+01,"[41.9104712444713, 12.4985425059299]"
101,2014-02-01 12:07:18.682214+01,"[41.910465910025, 12.5129282393693]"
101,2014-02-02 10:01:06.700088+01,"[41.9224605194692, 12.4478499603895]"
101,2014-02-02 11:52:11.632478+01,"[41.8890737513416, 12.4782897261796]"
101,2014-02-02 12:31:46.646735+01,"[41.9115139983925, 12.5085736187864]"
101,2014-02-03 08:40:31.457748+01,"[41.9136471998891, 12.4682934080862]"
101,2014-02-03 10:49:10.14125+01,"[41.9180292081303, 12.4423902907372]"
101,2014-02-03 11:23:58.080844+01,"[41.9129743970422, 12.4745490403732]"
101,2014-02-03 12:25:02.796002+01,"[41.8912822267228, 12.5268720289042]"
101,2014-02-04 08:41:35.194318+01,"[41.8951849797657, 12.4813170539248]"
101,2014-02-04 11:17:10.30019+01,"[41.8947093447275, 12.4763277159124]"
102,2014-02-01 07:56:54.047104+01,"[41.9004356440613, 12.4733294519986]"
102,2014-02-01 09:24:20.843626+01,"[41.9046975172136, 12.4783629058439]"
102,2014-02-01 09:38:06.250768+01,"[41.9018091033253, 12.4987369626512]"
102,2014-02-01 10:46:06.265861+01,"[41.918813853812, 12.4566648024314]"
102,2014-02-01 12:22:44.082665+01,"[41.881660883597, 12.4607119019258]"
102,2014-02-01 12:43:24.825649+01,"[41.906759357521, 12.4655974868404]"
102,2014-02-02 07:06:08.401132+01,"[41.9028926828417, 12.4732725579663]"
102,2014-02-02 13:10:35.716564+01,"[41.9091731258998, 12.4984898889099]"
102,2014-02-02 13:48:07.835917+01,"[41.9077635840235, 12.4896159964728]"
102,2014-02-02 14:08:22.885108+01,"[41.8941682701356, 12.4813236925314]"
102,2014-02-03 08:01:13.32149+01,"[41.8966476200186, 12.473585302211]"
102,2014-02-03 12:05:40.821692+01,"[41.9072751917176, 12.4877609616127]"
102,2014-02-04 07:45:31.985521+01,"[41.903098602121, 12.4962798087752]"
102,2014-02-04 11:15:11.814857+01,"[41.9012722264591, 12.472230561312]"
102,2014-02-04 12:05:44.090021+01,"[41.8804288661155, 12.4901682566858]"
103,2014-02-01 07:13:11.972899+01,"[41.9058649557087, 12.4616618851536]"
103,2014-02-01 07:35:57.043186+01,"[41.919737649718, 12.4873042291191]"
103,2014-02-01 08:12:27.703596+01,"[41.9019144271833, 12.4818745016762]"
103,2014-02-01 09:27:11.94802+01,"[41.9050442404222, 12.4802226413805]"
103,2014-02-01 09:48:59.849683+01,"[41.9057274881203, 12.4883516233033]"
103,2014-02-01 11:06:16.499599+01,"[41.9117398957338, 12.4766740685906]"
103,2014-02-01 12:17:42.248246+01,"[41.9045389389235, 12.4788397601121]"
103,2014-02-01 13:16:09.961236+01,"[41.9030271501217, 12.4580879432335]"
103,2014-02-01 14:30:20.716978+01,"[41.8935637485513, 12.4706533685556]"
103,2014-02-03 07:41:10.572655+01,"[41.901052605107, 12.4995152405975]"
103,2014-02-03 08:18:32.979192+01,"[41.9206464104724, 12.4805014768987]"
103,2014-02-04 06:42:31.492378+01,"[41.8821338373371, 12.4940082078767]"
103,2014-02-04 08:24:16.583055+01,"[41.9207402204222, 12.4806914773818]"
103,2014-02-04 08:51:17.785731+01,"[41.9154386938705, 12.4613149207639]"
103,2014-02-04 10:29:15.472539+01,"[41.9011740625304, 12.4894568314373]"
103,2014-02-04 11:08:58.511784+01,"[41.9031653239053, 12.4738085467176]"
103,2014-02-04 11:23:09.470262+01,"[41.9108710393218, 12.4983590689368]"
103,2014-02-04 12:24:57.14763+01,"[41.9052786231162, 12.4809010524291]"
103,2014-02-04 12:55:28.205334+01,"[41.9204695188224, 12.4951581038956]"
103,2014-02-04 13:44:08.714296+01,"[41.9002292240331, 12.4443248024557]"
104,2014-02-01 02:03:16.445269+01,"[41.8950845675682, 12.4806853404706]"
104,2014-02-01 03:12:54.455862+01,"[41.9132011637913, 12.4931402117974]"
104,2014-02-01 03:33:34.68911+01,"[41.8942034672933, 12.4813256641094]"
104,2014-02-01 04:11:14.175306+01,"[41.9257916029843, 12.4649178359254]"
104,2014-02-01 21:24:07.738534+01,"[41.8990845367626, 12.4979934879186]"
104,2014-02-01 23:01:38.141048+01,"[41.8904109751424, 12.5115677530956]"
104,2014-02-02 00:08:12.494105+01,"[41.8933568050455, 12.468315994201]"
104,2014-02-02 00:40:52.412222+01,"[41.8973649520455, 12.4819008650308]"
104,2014-02-02 00:51:23.245805+01,"[41.922417317705, 12.5115643267375]"
104,2014-02-02 01:04:23.629036+01,"[41.9021032155313, 12.4970022923754]"
104,2014-02-02 01:25:02.43447+01,"[41.8854928252722, 12.4893328689357]"
104,2014-02-02 02:38:17.191644+01,"[41.8977757794926, 12.4969736705211]"
104,2014-02-02 03:39:00.81405+01,"[41.9213629049387, 12.5177565153382]"
104,2014-02-02 05:39:12.981322+01,"[41.8863635663299, 12.5082504959241]"
104,2014-02-03 06:55:53.13946+01,"[41.9276161334995, 12.5065933918355]"
104,2014-02-03 09:20:35.793459+01,"[41.9017154749791, 12.5052342053169]"
104,2014-02-03 10:31:34.685034+01,"[41.9244867480256, 12.4966110139545]"
104,2014-02-04 08:33:44.028788+01,"[41.9206023416655, 12.4920265558131]"
104,2014-02-04 09:03:25.818819+01,"[41.9191986770709, 12.4863780680861]"
104,2014-02-04 09:46:41.979783+01,"[41.9157291384011, 12.4644723742527]"
104,2014-02-04 11:37:03.146524+01,"[41.9171733287327, 12.4935825313914]"
104,2014-02-04 12:07:16.851063+01,"[41.9174187092074, 12.491006385101]"
105,2014-02-01 00:31:14.203205+01,"[41.9294849352836, 12.5083069168421]"
105,2014-02-01 00:53:53.801218+01,"[41.9014056892563, 12.4899536478829]"
105,2014-02-01 02:59:52.238021+01,"[41.8996859801632, 12.453006910572]"
105,2014-02-01 03:12:12.785678+01,"[41.9035331098209, 12.4953506134719]"
105,2014-02-01 04:29:34.282019+01,"[41.8895677724615, 12.4810474476662]"
105,2014-02-01 23:53:30.419654+01,"[41.8941483299652, 12.4815118989384]"
105,2014-02-02 00:49:14.398716+01,"[41.9005886159096, 12.4629328176674]"
105,2014-02-02 01:02:14.856376+01,"[41.8948954792934, 12.5001994971705]"
105,2014-02-02 02:58:20.563945+01,"[41.896612020108, 12.4817796872003]"
105,2014-02-02 04:08:48.88347+01,"[41.9029224963435, 12.5191012173517]"
105,2014-02-03 11:03:08.450759+01,"[41.8965209725287, 12.4569755931783]"
105,2014-02-03 11:36:25.489204+01,"[41.8843933096894, 12.4702179262592]"
105,2014-02-04 11:03:12.45774+01,"[41.9086060749732, 12.4711092285674]"
105,2014-02-04 11:31:18.039665+01,"[41.9025965597641, 12.4959714796521]"
106,2014-02-03 16:04:52.049104+01,"[41.911651196149, 12.4860240996769]"
106,2014-02-03 16:16:11.139802+01,"[41.9294429348226, 12.4721503456434]"
106,2014-02-03 17:36:59.651717+01,"[41.8999335072946, 12.4747571877604]"
106,2014-02-03 18:45:41.989006+01,"[41.8994140675259, 12.4665826714788]"
106,2014-02-03 18:57:15.228871+01,"[41.8809898761065, 12.4407784425871]"
106,2014-02-03 20:42:21.131159+01,"[41.9021023755002, 12.463068230134]"
106,2014-02-03 21:19:31.869038+01,"[41.9096001928268, 12.529654344587]"
106,2014-02-03 23:32:33.785274+01,"[41.8894407363891, 12.5188285742875]"
106,2014-02-04 16:16:23.917887+01,"[41.8969433870805, 12.485207009169]"
107,2014-02-03 17:36:44.869093+01,"[41.9005572837107, 12.4650427510238]"
107,2014-02-03 18:31:00.412249+01,"[41.9093491963112, 12.4873991331699]"
107,2014-02-04 16:02:23.264146+01,"[41.891497406558, 12.50810956752]"
107,2014-02-04 18:16:58.682387+01,"[41.9103818016304, 12.4929316609248]"
107,2014-02-04 19:57:36.508086+01,"[41.9064650125617, 12.456733108403]"
109,2014-02-01 07:25:30.523398+01,"[41.9020163376405, 12.4823485497016]"
109,2014-02-01 07:35:13.275994+01,"[41.884216101524, 12.4615365307015]"
109,2014-02-01 07:48:24.110836+01,"[41.9016578547225, 12.4810202824926]"
109,2014-02-01 09:46:46.254259+01,"[41.9033346329657, 12.4696006168136]"
109,2014-02-01 10:06:29.97246+01,"[41.9178038207686, 12.4934622771049]"
109,2014-02-01 10:57:55.516548+01,"[41.9050964925344, 12.4720712512801]"
109,2014-02-01 11:55:29.882418+01,"[41.90410891374, 12.4946946001001]"
109,2014-02-01 13:06:14.0378+01,"[41.9075122258888, 12.4906307176903]"
109,2014-02-02 09:31:57.003122+01,"[41.9073304023296, 12.4899051372122]"
109,2014-02-02 10:06:37.758954+01,"[41.909911560182, 12.4887321583947]"
109,2014-02-02 11:06:01.257259+01,"[41.8900067133172, 12.5124788955516]"
109,2014-02-02 11:22:11.154725+01,"[41.89978818233, 12.4946952631106]"
109,2014-02-02 12:12:10.256523+01,"[41.9193261338044, 12.4963100635974]"
109,2014-02-02 12:33:55.002709+01,"[41.8962155683721, 12.4826841603503]"
109,2014-02-03 09:18:52.273613+01,"[41.8980422184876, 12.4427092395261]"
109,2014-02-03 09:54:44.96691+01,"[41.9116883291964, 12.4763981744838]"
109,2014-02-04 06:53:51.84759+01,"[41.8953311083889, 12.4819753198951]"
109,2014-02-04 08:11:55.969439+01,"[41.9236474975804, 12.478962498328]"
109,2014-02-04 10:43:48.553121+01,"[41.8976306400229, 12.4695630937212]"
109,2014-02-04 11:00:34.062871+01,"[41.9259553415764, 12.4736041377093]"
109,2014-02-04 11:35:53.107324+01,"[41.9058982958743, 12.4907712461761]"
109,2014-02-04 13:12:23.727821+01,"[41.8899676657311, 12.4808169424914]"
110,2014-02-03 15:20:50.639794+01,"[41.8975860794118, 12.4654547269947]"
110,2014-02-03 15:42:48.757853+01,"[41.9030498859403, 12.4864655687069]"
110,2014-02-03 18:21:23.945904+01,"[41.8976695488831, 12.4690039552155]"
110,2014-02-03 19:08:45.336218+01,"[41.9029440208746, 12.5003523691435]"
110,2014-02-03 19:49:53.559567+01,"[41.8977159278367, 12.47405676983]"
110,2014-02-03 20:43:59.786478+01,"[41.9075560620972, 12.4496323653982]"
110,2014-02-03 21:12:40.174193+01,"[41.8931183114943, 12.4812609804648]"
110,2014-02-04 13:45:19.020555+01,"[41.8929720469851, 12.4797916049605]"
110,2014-02-04 14:50:52.261447+01,"[41.9246378281255, 12.4778811756689]"
110,2014-02-04 16:15:12.417909+01,"[41.9131304221632, 12.4786346717382]"
112,2014-02-01 12:09:48.333838+01,"[41.883746551588, 12.4885398739916]"
112,2014-02-01 13:50:14.037591+01,"[41.8973541826439, 12.4882391035068]"
112,2014-02-02 09:19:21.609153+01,"[41.9009515699854, 12.4723562370893]"
112,2014-02-02 10:54:48.636426+01,"[41.9209292939232, 12.4727411812545]"
112,2014-02-02 12:01:17.646548+01,"[41.9085423249674, 12.4851922262211]"
112,2014-02-02 12:52:06.207125+01,"[41.8908148372791, 12.5025515204164]"
112,2014-02-02 13:06:49.929589+01,"[41.9020177669159, 12.4809467496861]"
112,2014-02-02 13:30:02.914689+01,"[41.9023744517225, 12.4586469859997]"
112,2014-02-02 14:10:25.496935+01,"[41.8963652234107, 12.4820651394324]"
112,2014-02-03 10:49:57.360417+01,"[41.9123698215576, 12.4627286095949]"
112,2014-02-03 11:03:27.087145+01,"[41.9111333681546, 12.4915256811829]"
112,2014-02-03 13:47:08.106974+01,"[41.8990518022142, 12.5276644304487]"
112,2014-02-04 06:54:09.916873+01,"[41.9029047967463, 12.4961328373635]"
112,2014-02-04 08:26:00.802862+01,"[41.9214772784061, 12.4775694920284]"
112,2014-02-04 11:52:17.848931+01,"[41.8972052474789, 12.4846837960156]"
113,2014-02-02 18:37:29.027074+01,"[41.913758521262, 12.481235584685]"
113,2014-02-02 19:19:25.3332+01,"[41.9032656997842, 12.4867100367038]"
113,2014-02-02 21:47:54.830274+01,"[41.9064375522063, 12.4999889873226]"
113,2014-02-02 22:19:24.903388+01,"[41.9207555721245, 12.5174662023098]"
113,2014-02-03 00:49:56.024525+01,"[41.9071693696655, 12.5011882228926]"
113,2014-02-04 17:47:05.746235+01,"[41.9026902992878, 12.4958129495697]"
113,2014-02-04 18:50:13.357475+01,"[41.9049257644766, 12.4750267206472]"
115,2014-02-02 22:59:46.815855+01,"[41.9297329316803, 12.4853286618775]"
115,2014-02-02 23:35:55.038854+01,"[41.9021944012281, 12.4724181451512]"
115,2014-02-03 01:52:16.077436+01,"[41.9066151115231, 12.4515519966867]"
115,2014-02-03 22:31:57.77095+01,"[41.8867426496841, 12.5044865144602]"
115,2014-02-03 22:45:35.314482+01,"[41.9093934372942, 12.5251886623524]"
115,2014-02-03 23:21:50.15973+01,"[41.8950149591599, 12.468300929692]"
115,2014-02-03 23:48:33.822436+01,"[41.8823686034545, 12.4839787498384]"
117,2014-02-03 15:31:02.26316+01,"[41.8910895433282, 12.4714987192]"
117,2014-02-04 18:05:40.390654+01,"[41.8941752761846, 12.5066973175]"
118,2014-02-03 19:19:49.844756+01,"[41.8948550014517, 12.4811135349233]"
118,2014-02-04 14:44:53.634484+01,"[41.8974819231148, 12.4868115372912]"
118,2014-02-04 15:41:34.830067+01,"[41.9058541998431, 12.4624630536546]"
118,2014-02-04 16:16:32.537603+01,"[41.8848080325209, 12.4556823093021]"
118,2014-02-04 17:36:57.161863+01,"[41.9025500715319, 12.5008882700291]"
118,2014-02-04 18:27:19.383852+01,"[41.9225575347791, 12.4722877200971]"
119,2014-02-02 23:46:55.699744+01,"[41.8982477533029, 12.4755633919963]"
119,2014-02-03 00:42:25.410318+01,"[41.9020671457207, 12.4821085575476]"
119,2014-02-03 00:56:58.541298+01,"[41.8927789557972, 12.4691409242644]"
119,2014-02-03 01:50:36.437214+01,"[41.9049377435712, 12.4928363443579]"
119,2014-02-03 02:03:05.091108+01,"[41.9175371203205, 12.507560873837]"
119,2014-02-03 02:18:50.087126+01,"[41.9007890160604, 12.4999964230625]"
119,2014-02-03 22:52:15.800677+01,"[41.9211091097124, 12.467622484299]"
119,2014-02-03 23:03:00.785988+01,"[41.902125311499, 12.4809888623492]"
119,2014-02-03 23:56:26.595507+01,"[41.8992822917461, 12.4525639262053]"
119,2014-02-04 00:19:35.472301+01,"[41.8997854895261, 12.5064890312495]"
119,2014-02-04 00:32:12.687926+01,"[41.9013749305317, 12.4804132375334]"
119,2014-02-04 18:23:54.334073+01,"[41.912133978487, 12.4853353841398]"
120,2014-02-01 14:24:30.881938+01,"[41.9058134977822, 12.4885261356016]"
120,2014-02-01 14:39:15.654237+01,"[41.9206775694758, 12.4809365321126]"
120,2014-02-01 15:14:47.149391+01,"[41.902437235029, 12.4963544092089]"
120,2014-02-01 16:14:32.265436+01,"[41.9192511165854, 12.4929879375582]"
120,2014-02-01 17:41:38.291744+01,"[41.891928933765, 12.4918661374892]"
120,2014-02-02 14:19:14.689395+01,"[41.8941625456375, 12.4813391005326]"
120,2014-02-02 14:37:42.804574+01,"[41.9169841351407, 12.49366509902]"
120,2014-02-02 20:17:05.662589+01,"[41.9059237294278, 12.4888824703573]"
120,2014-02-02 20:32:06.026076+01,"[41.909121527077, 12.457974770237]"
120,2014-02-03 14:10:09.437597+01,"[41.9144004821745, 12.5042859097766]"
120,2014-02-03 14:49:53.58055+01,"[41.9149477894842, 12.4401623002684]"
120,2014-02-03 17:26:55.783667+01,"[41.9203397977989, 12.4947846206243]"
120,2014-02-03 20:14:15.408366+01,"[41.9165094064458, 12.4939528806998]"
120,2014-02-04 13:51:15.786471+01,"[41.8822967202684, 12.4862309837944]"
120,2014-02-04 14:31:11.246801+01,"[41.9063038403005, 12.4899016107668]"
120,2014-02-04 15:01:39.987455+01,"[41.9052057165611, 12.4956839650642]"
120,2014-02-04 17:41:38.066861+01,"[41.9053680726884, 12.4958711138959]"
121,2014-02-01 07:56:10.689437+01,"[41.9084695399264, 12.5045504911569]"
121,2014-02-01 09:08:27.070993+01,"[41.9050450498736, 12.4931461894907]"
121,2014-02-01 09:22:26.644561+01,"[41.9183850782134, 12.4846720031098]"
121,2014-02-01 13:01:43.605745+01,"[41.9158354523576, 12.4941624768954]"
121,2014-02-01 13:12:44.830647+01,"[41.9165274291116, 12.4555873594073]"
121,2014-02-01 14:04:02.605846+01,"[41.9205475816077, 12.4797284566319]"
121,2014-02-01 14:17:18.63825+01,"[41.904787908236, 12.5018483407898]"
121,2014-02-02 12:17:42.408786+01,"[41.9187520830984, 12.4778997975372]"
121,2014-02-02 13:17:33.498884+01,"[41.8824556889962, 12.4841728244]"
121,2014-02-03 08:04:32.460524+01,"[41.9062611779068, 12.4997371888182]"
121,2014-02-03 09:38:15.20699+01,"[41.9029967119792, 12.4861873547246]"
121,2014-02-03 10:02:39.858744+01,"[41.928295568082, 12.4931506585204]"
121,2014-02-03 10:55:34.006208+01,"[41.9085744707228, 12.4790584926433]"
121,2014-02-03 12:08:10.11646+01,"[41.900430372551, 12.4807335035147]"
121,2014-02-04 08:14:11.189697+01,"[41.9099328905233, 12.4878566952197]"
121,2014-02-04 10:37:43.286021+01,"[41.9210655263263, 12.4960005249268]"
121,2014-02-04 11:51:07.132522+01,"[41.9153850945814, 12.4808661677848]"
122,2014-02-01 00:12:03.874972+01,"[41.8967545595108, 12.482085724913]"
122,2014-02-02 00:18:23.015151+01,"[41.9028897655377, 12.5001556025817]"
122,2014-02-02 00:33:08.038695+01,"[41.8956583466563, 12.4764884929391]"
122,2014-02-02 00:43:09.973991+01,"[41.921661369525, 12.4909186867551]"
123,2014-02-04 14:57:56.002197+01,"[41.9166435769993, 12.4818622441603]"
124,2014-02-01 05:11:00.060276+01,"[41.8816724415702, 12.5133244472528]"
124,2014-02-01 08:31:17.475648+01,"[41.9048758060486, 12.4924544760226]"
124,2014-02-01 13:30:06.086485+01,"[41.9028251385868, 12.4853403246087]"
124,2014-02-02 06:36:30.901202+01,"[41.9178551322042, 12.491505565545]"
124,2014-02-02 06:46:12.528911+01,"[41.9058408752802, 12.4953580765732]"
124,2014-02-02 08:39:47.072664+01,"[41.901865766971, 12.4948353085168]"
124,2014-02-02 12:24:18.745526+01,"[41.9024441296061, 12.4468742187889]"
124,2014-02-03 05:17:36.881614+01,"[41.9094135705699, 12.4884252570106]"
124,2014-02-04 10:13:05.224571+01,"[41.897040285191, 12.4876850700231]"
125,2014-02-03 15:43:28.743139+01,"[41.9166837163215, 12.4969707039353]"
125,2014-02-03 16:19:21.307138+01,"[41.9295226090576, 12.5083154603178]"
125,2014-02-03 18:01:55.191006+01,"[41.914609275885, 12.5045000481989]"
125,2014-02-03 19:09:17.969256+01,"[41.8995416990045, 12.4874923539079]"
125,2014-02-04 14:24:18.511791+01,"[41.9127905826348, 12.5038629031455]"
125,2014-02-04 14:49:00.822691+01,"[41.8966509013673, 12.4822167743201]"
125,2014-02-04 16:28:38.72473+01,"[41.9265687855868, 12.4706643613169]"
125,2014-02-04 17:38:56.947368+01,"[41.9106344275814, 12.4753193751531]"
125,2014-02-04 17:55:39.14456+01,"[41.9215030286253, 12.4952278844098]"
125,2014-02-04 18:31:51.333693+01,"[41.9110376147784, 12.4867036642247]"
125,2014-02-04 19:30:34.714076+01,"[41.8941832608053, 12.4814321031722]"
126,2014-02-04 13:25:43.021524+01,"[41.8812073177209, 12.4706203117633]"
126,2014-02-04 15:44:32.251427+01,"[41.8959627607415, 12.4671500519617]"
127,2014-02-01 13:15:14.780707+01,"[41.8972044079365, 12.4411525343426]"
127,2014-02-02 07:09:14.672369+01,"[41.8878507093121, 12.4838271826742]"
127,2014-02-02 08:37:09.419498+01,"[41.9230547876246, 12.4721415881429]"
127,2014-02-02 12:08:47.578336+01,"[41.9024927427979, 12.4995203626719]"
127,2014-02-03 07:03:52.193308+01,"[41.881220557267, 12.514280833184]"
127,2014-02-03 07:52:22.764263+01,"[41.9145894235559, 12.4954459635234]"
127,2014-02-03 09:24:48.390565+01,"[41.9006099250417, 12.4889203377143]"
127,2014-02-03 13:47:31.099306+01,"[41.8947511505545, 12.500328787711]"
127,2014-02-04 07:46:36.992474+01,"[41.909651627949, 12.4886536096821]"
127,2014-02-04 07:57:57.948021+01,"[41.9051786437921, 12.4490377733536]"
127,2014-02-04 10:48:11.571579+01,"[41.9190506102378, 12.474033030435]"
127,2014-02-04 11:12:14.491111+01,"[41.9066107470407, 12.450644499912]"
127,2014-02-04 12:10:41.122388+01,"[41.8957013542984, 12.482536035817]"
127,2014-02-04 12:47:53.979844+01,"[41.9110619124506, 12.5039863254548]"
128,2014-02-01 07:51:11.015134+01,"[41.9074700371914, 12.4906031605381]"
128,2014-02-01 12:12:08.76672+01,"[41.8863290841478, 12.4835074958867]"
128,2014-02-01 12:25:04.00699+01,"[41.9147003177906, 12.4939825156316]"
128,2014-02-01 13:27:45.327243+01,"[41.9030489920548, 12.5189379063319]"
128,2014-02-02 08:23:12.492646+01,"[41.9044504206893, 12.4941644254961]"
128,2014-02-02 09:51:57.305328+01,"[41.9025632392988, 12.4896268631025]"
128,2014-02-02 10:05:57.205868+01,"[41.8989291095168, 12.467099779914]"
128,2014-02-02 11:06:16.855014+01,"[41.9118689089709, 12.4757350760856]"
128,2014-02-03 07:28:40.587348+01,"[41.9051028396279, 12.4931664697631]"
128,2014-02-03 08:25:48.410413+01,"[41.909346181357, 12.5210413796755]"
128,2014-02-03 12:18:15.66209+01,"[41.9227788844553, 12.4930462610908]"
128,2014-02-03 12:34:00.632098+01,"[41.919287493228, 12.4553099661408]"
128,2014-02-04 11:53:08.930064+01,"[41.8915320376642, 12.4802298351969]"
129,2014-02-02 22:17:48.742503+01,"[41.9024803599614, 12.4750597998791]"
129,2014-02-02 23:52:12.605211+01,"[41.8974080238213, 12.496058880055]"
129,2014-02-03 00:06:11.291759+01,"[41.8842038883404, 12.5159791974384]"
129,2014-02-03 01:57:26.322576+01,"[41.9022813704672, 12.495583136678]"
129,2014-02-03 02:07:26.326053+01,"[41.8990893072102, 12.4520531770493]"
129,2014-02-03 03:33:59.104926+01,"[41.9179479583778, 12.5201020689182]"
129,2014-02-03 03:52:56.288109+01,"[41.9272090319497, 12.486097163187]"
129,2014-02-03 05:40:24.671184+01,"[41.8865827928434, 12.5086046790039]"
129,2014-02-03 23:27:55.952939+01,"[41.9055113781211, 12.466656682823]"
129,2014-02-04 02:01:07.15641+01,"[41.9031396444762, 12.501235846277]"
129,2014-02-04 03:04:37.455905+01,"[41.928549770556, 12.5157544378357]"
129,2014-02-04 03:34:37.278713+01,"[41.9012434217962, 12.503828974384]"
129,2014-02-04 04:38:10.752129+01,"[41.8804539852373, 12.5084415327632]"
129,2014-02-04 05:55:11.7902+01,"[41.8857998131507, 12.4840647148631]"
130,2014-02-03 08:12:40.480403+01,"[41.9074314974686, 12.4901228458933]"
130,2014-02-03 12:00:39.515715+01,"[41.9083225501152, 12.500097103247]"
130,2014-02-03 14:20:06.911118+01,"[41.9170644493224, 12.4960301605965]"
130,2014-02-04 09:10:46.587547+01,"[41.8918234619003, 12.4802104101509]"
131,2014-02-03 14:31:51.942574+01,"[41.8831456787971, 12.469045106681]"
131,2014-02-03 14:45:13.664727+01,"[41.9036343081972, 12.4765586614202]"
131,2014-02-03 20:21:34.419444+01,"[41.8988335697073, 12.4812971546218]"
131,2014-02-04 14:17:35.795185+01,"[41.9107035012138, 12.4753328606416]"
131,2014-02-04 14:42:16.188487+01,"[41.8852036004244, 12.476524959122]"
131,2014-02-04 18:30:00.841908+01,"[41.8857498839808, 12.4841346421359]"
131,2014-02-04 18:49:35.954304+01,"[41.9048870481117, 12.483085464951]"
132,2014-02-01 18:24:56.952943+01,"[41.9085649511964, 12.4940253141405]"
132,2014-02-01 20:28:21.392123+01,"[41.8890576373286, 12.4740330345098]"
132,2014-02-01 20:42:17.591603+01,"[41.9032784433658, 12.4874063598851]"
132,2014-02-01 22:45:32.44995+01,"[41.8963544140579, 12.4427565375227]"
132,2014-02-02 00:33:07.493351+01,"[41.8905940317858, 12.4744297616168]"
132,2014-02-02 16:59:40.177518+01,"[41.9017051107405, 12.481318806973]"
